this franchise has not spawned a single good film,0
"a taut , sobering film",1
ear splitting exercise in formula crash and bash action,0
just about everyone involved here seems to be coasting,0
what sets this romantic comedy apart from most hollywood romantic comedies is its low key way of tackling what seems like done to death material,1
"claims to sort the bad guys from the good , which is its essential problem",0
"surprisingly , the film is a hilarious adventure and i shamelessly enjoyed it",1
"woo has as much right to make a huge action sequence as any director , but how long will filmmakers copy the `` saving private ryan '' battle scenes before realizing steven spielberg got it right the first time ?",0
"although it starts off so bad that you feel like running out screaming , it eventually works its way up to merely bad rather than painfully awful",0
makes 98 minutes feel like three hours,0
"the entire point of a shaggy dog story , of course , is that it goes nowhere , and this is classic nowheresville in every sense",0
"shame on writer director vicente aranda for making a florid biopic about mad queens , obsessive relationships , and rampant adultery so dull",0
"spinning a web of dazzling entertainment may be overstating it , but `` spider man '' certainly delivers the goods",1
"like the hanks character , he 's a slow study the action is stilted and the tabloid energy embalmed",0
a poignant lyricism runs through balzac and the little chinese seamstress that transforms this story about love and culture into a cinematic poem,1
"is funny in the way that makes you ache with sadness lrb the way chekhov is funny rrb , profound without ever being self important , warm without ever succumbing to sentimentality",1
"paul bettany is good at being the ultra violent gangster wannabe , but the movie is certainly not number 1",0
the verdict two bodies and hardly a laugh between them,0
"in xxx , diesel is that rare creature an action hero with table manners , and one who proves that elegance is more than tattoo deep",1
there is a strong directorial stamp on every frame of this stylish film that is able to visualize schizophrenia but is still confident enough to step back and look at the sick character with a sane eye,1
"it 's funny , as the old saying goes , because it 's true",1
"special p o v camera mounts on bikes , skateboards , and motorcycles provide an intense experience when splashed across the immense imax screen",1
taken outside the context of the current political climate lrb see terrorists are more evil than ever ! rrb,0
a little weak and it is n't that funny,0
writer director ritchie reduces wertmuller 's social mores and politics to tiresome jargon,0
a forceful drama of an alienated executive who re invents himself,1
one of those exceedingly rare films in which the talk alone is enough to keep us involved,1
an almost unbearably morbid love story,0
a mean spirited film made by someone who surely read the catcher in the rye but clearly suffers from dyslexia,0
"if they broke out into elaborate choreography , singing and finger snapping it might have held my attention , but as it stands i kept looking for the last exit from brooklyn",0
there 's a sheer unbridled delight in the way the story unfurls,1
"implicitly acknowledges and celebrates the glorious chicanery and self delusion of this most american of businesses , and for that reason it may be the most oddly honest hollywood document of all",1
very well written and directed with brutal honesty and respect for its audience,1
impostor is a step down for director gary fleder,0
moving and vibrant,1
jacquot 's strategy allows his cast the benefit of being able to give full performances while demonstrating vividly that the beauty and power of the opera reside primarily in the music itself,1
hawn and sarandon form an acting bond that makes the banger sisters a fascinating character study with laughs to spare,1
may puzzle his most ardent fans,0
"in other words , it 's badder than bad",0
may prove to be lrb tsai 's rrb masterpiece,1
"one of the best , most understated performances of lrb jack nicholson 's rrb career",1
"after all , he took three minutes of dialogue , 30 seconds of plot and turned them into a 90 minute movie that feels five hours long",0
the master of disguise falls under the category of ` should have been a sketch on saturday night live ',0
"shows holmes has the screen presence to become a major league leading lady , lrb but rrb the movie itself is an underachiever , a psychological mystery that takes its sweet time building to a climax that 's scarcely a surprise by the time it arrives",0
but it was n't,0
foster breathes life into a roll that could have otherwise been bland and run of the mill,1
"in old fashioned screenwriting parlance , ms shreve 's novel proved too difficult a text to ` lick , ' despite the efforts of a first rate cast",0
"well acted , well directed and , for all its moodiness , not too pretentious",1
"a tired , predictable , bordering on offensive , waste of time , money and celluloid",0
there 's no disguising this as one of the worst films of the summer,0
frida is n't that much different from many a hollywood romance,0
"follows the original film virtually scene for scene and yet manages to bleed it almost completely dry of humor , verve and fun",0
scott baio is turning in some delightful work on indie projects,1
"keenly observed and refreshingly natural , swimming gets the details right , from its promenade of barely clad bodies in myrtle beach , s c , to the adrenaline jolt of a sudden lunch rush at the diner",1
"like vardalos and corbett , who play their roles with vibrant charm , the film , directed by joel zwick , is heartfelt and hilarious in ways you ca n't fake",1
a lame comedy,0
"deliberately and devotedly constructed , far from heaven is too picture postcard perfect , too neat and new pin like , too obviously a recreation to resonate",1
morvern rocks,1
"a positively thrilling combination of ethnography and all the intrigue , betrayal , deceit and murder of a shakespearean tragedy or a juicy soap opera",1
"when ` science fiction ' takes advantage of the fact that its intended audience has n't yet had much science , it does a disservice to the audience and to the genre",0
"illiterate , often inert sci fi action thriller",0
"as janice , eileen walsh , an engaging , wide eyed actress whose teeth are a little too big for her mouth , infuses the movie with much of its slender , glinting charm",1
a film of quiet power,1
"overwrought , melodramatic bodice ripper",0
"zhuangzhuang creates delicate balance of style , text , and subtext that 's so simple and precise that anything discordant would topple the balance , but against all odds , nothing does",1
"because the film deliberately lacks irony , it has a genuine dramatic impact it plays like a powerful 1957 drama we 've somehow never seen before",1
it 's a very valuable film,1
bad movie,0
"just when you think you are making sense of it , something happens that tells you there is no sense",0
"the rich performances by friel and especially williams , an american actress who becomes fully english round out the square edges",1
the film rehashes several old themes and is capped with pointless extremes it 's insanely violent and very graphic,0
an undistinguished attempt to make a classic theater piece cinematic,0
it 's pauly shore awful,0
", `` they 're out there ! ''",1
"a sour attempt at making a farrelly brothers style , down and dirty laugher for the female set",0
what could have been right at home as a nifty plot line in steven soderbergh 's traffic fails to arrive at any satisfying destination,0
"oh , james !",1
"got some good , organic character work , lots of obvious political insights and little room for engaging , imaginative filmmaking in its nearly 2 1 2 hour , dissipated length",1
"an emotionally and spiritually compelling journey seen through the right eyes , with the right actors and with the kind of visual flair that shows what great cinema can really do",1
"an inept , tedious spoof of '70s kung fu pictures , it contains almost enough chuckles for a three minute sketch , and no more",0
"a vivid , sometimes surreal , glimpse into the mysteries of human behavior",1
it 's no accident that the accidental spy is a solid action pic that returns the martial arts master to top form,1
a wild comedy that could only spring from the demented mind of the writer of being john malkovich,1
"it 's affecting , amusing , sad and reflective",1
how can such a cold movie claim to express warmth and longing ?,0
the film did n't convince me that calvin jr 's barbershop represents some sort of beacon of hope in the middle of chicago 's south side,0
exciting documentary,1
"at its most basic , this cartoon adventure is that wind in the hair exhilarating",1
a winning piece of work filled with love for the movies of the 1960s,1
"her film is like a beautiful food entr e that is n't heated properly , so that it ends up a bit cold and relatively flavorless",0
the most excruciating 86 minutes one might sit through this summer that do not involve a dentist drill,0
gives everyone something to shout about,1
"it 's a setup so easy it borders on facile , but keeping the film from cheap shot mediocrity is its crack cast",1
the chateau is a risky venture that never quite goes where you expect and often surprises you with unexpected comedy,1
deliciously mean spirited and wryly observant,1
"as dumb and cheesy as they may be , the cartoons look almost shakespearean both in depth and breadth after watching this digital effects heavy , supposed family friendly comedy",1
"though clearly well intentioned , this cross cultural soap opera is painfully formulaic and stilted",0
jones has tackled a meaty subject and drawn engaging characters while peppering the pages with memorable zingers,1
"reassuring , retro uplifter",1
the most brilliant work in this genre since the 1984 uncut version of sergio leone 's flawed but staggering once upon a time in america,1
"there are deeply religious and spiritual people in this world who would argue that entering a church , synagogue or temple does n't mean you have to check your brain at the door",1
"this is unusual , food for thought cinema that 's as entertaining as it is instructive",1
"much credit must be given to the water camera operating team of don king , sonny miller , and michael stewart",1
a sugar coated rocky whose valuable messages are forgotten 10 minutes after the last trombone honks,0
what begins brightly gets bogged down over 140 minutes,0
a painfully slow cliche ridden film filled with more holes than clyde barrow 's car,0
the best of the pierce brosnan james bond films to date,1
"drumline is the mere suggestion , albeit a visually compelling one , of a fully realized story",1
"to be influenced chiefly by humanity 's greatest shame , reality shows reality shows for god 's sake !",0
"take away the controversy , and it 's not much more watchable than a mexican soap opera",0
"the audacity to view one of shakespeare 's better known tragedies as a dark comedy is , by itself , deserving of discussion",0
the success of undercover brother is found in its ability to spoof both black and white stereotypes equally,1
"too damn weird to pass up , and for the blacklight crowd , way cheaper lrb and better rrb than pink floyd tickets",1
you expect more from director michael apted lrb enigma rrb and screenwriter nicholas kazan lrb reversal of fortune rrb than this cliche pileup,0
director jay russell weighs down his capricious fairy tale with heavy sentiment and lightweight meaning,0
"a good natured ensemble comedy that tries hard to make the most of a bumper cast , but never quite gets off the ground",0
a moving and solidly entertaining comedy drama that should bolster director and co writer juan jos campanella 's reputation in the united states,1
everything is off,0
working from a surprisingly sensitive script co written by gianni romoli ozpetek avoids most of the pitfalls you 'd expect in such a potentially sudsy set up,1
pretend like your sat scores are below 120 and you might not notice the flaws,0
mordantly funny and intimately knowing,1
i ca n't remember the last time i saw worse stunt editing or cheaper action movie production values than in extreme ops,0
"it 's tommy 's job to clean the peep booths surrounding her , and after viewing this one , you 'll feel like mopping up , too",0
"each of these stories has the potential for touched by an angel simplicity and sappiness , but thirteen conversations about one thing , for all its generosity and optimism , never resorts to easy feel good sentiments",1
there 's an underlying old world sexism to monday morning that undercuts its charm,0
what a great shame that such a talented director as chen kaige has chosen to make his english language debut with a film so poorly plotted and scripted,0
i liked a lot of the smaller scenes,1
"some of the computer animation is handsome , and various amusing sidekicks add much needed levity to the otherwise bleak tale , but overall the film never rises above mediocrity",0
beresford nicely mixes in as much humor as pathos to take us on his sentimental journey of the heart,1
nothing can detract from the affection of that moral favorite friends will be friends through thick and thin,1
bring tissues,1
"an enthralling , entertaining feature",1
"as a director , paxton is surprisingly brilliant , deftly sewing together what could have been a confusing and horrifying vision into an intense and engrossing head trip",1
well made but mush hearted,1
labute masterfully balances both traditional or modern stories together in a manner that one never overwhelms the other,1
"assured , glossy and shot through with brittle desperation",1
a damn fine and a truly distinctive and a deeply pertinent film,1
"filmmaker stacy peralta has a flashy editing style that does n't always jell with sean penn 's monotone narration , but he respects the material without sentimentalizing it",1
"despite its promising cast of characters , big trouble remains a loosely tied series of vignettes which only prove that ` zany ' does n't necessarily mean ` funny '",0
a surprisingly sweet and gentle comedy,1
"begins with promise , but runs aground after being snared in its own tangled plot",0
"although what time offers tsai 's usual style and themes , it has a more colorful , more playful tone than his other films",1
"a dull , inconsistent , dishonest female bonding picture",0
a must see for fans of thoughtful war films and those interested in the sights and sounds of battle,1
"with an unflappable air of decadent urbanity , everett remains a perfect wildean actor , and a relaxed firth displays impeccable comic skill",1
"by no means a slam dunk and sure to ultimately disappoint the action fans who will be moved to the edge of their seats by the dynamic first act , it still comes off as a touching , transcendent love story",0
it has that rare quality of being able to creep the living hell out of you,1
i encourage young and old alike to go see this unique and entertaining twist on the classic whale 's tale you wo n't be sorry !,1
what goes on for the 110 minutes of `` panic room '' is a battle of witlessness between a not so bright mother and daughter and an even less capable trio of criminals,0
in comparison to his earlier films it seems a disappointingly thin slice of lower class london life despite the title amounts to surprisingly little,0
the script was reportedly rewritten a dozen times either 11 times too many or else too few,0
"the master of disguise may have made a great saturday night live sketch , but a great movie it is not",0
"if we 're to slap protagonist genevieve leplouff because she 's french , do we have that same option to slap her creators because they 're clueless and inept ?",0
"i 've had more interesting and , dare i say , thematically complex bowel movements than this long on the shelf , point and shoot exercise in gimmicky crime drama",0
"i 've seen some bad singer turned actors , but lil bow wow takes the cake",0
`` nicholas nickleby '' is a perfect family film to take everyone to since there 's no new `` a christmas carol '' out in the theaters this year,1
"it wo n't hold up over the long haul , but in the moment , finch 's tale provides the forgettable pleasures of a saturday matinee",1
was that movie nothing more than a tepid exercise in trotting out a formula that worked five years ago but has since lost its fizz ?,0
"how good this film might be , depends if you believe that the shocking conclusion is too much of a plunge or not",1
"a cellophane pop remake of the punk classic ladies and gentlemen , the fabulous stains crossroads is never much worse than bland or better than inconsequential",0
pretty good little movie,1
"if nothing else , `` rollerball '' 2002 may go down in cinema history as the only movie ever in which the rest of the cast was outshined by ll cool j",0
"angel presents events partly from the perspective of aurelie and christelle , and infuses the film with the sensibility of a particularly nightmarish fairytale",1
"nemesis suffers from a paunchy midsection , several plodding action sequences and a wickedly undramatic central theme",0
"even when he 's not at his most critically insightful , godard can still be smarter than any 50 other filmmakers still at work",1
"the fascination comes in the power of the huston performance , which seems so larger than life and yet so fragile , and in the way the ivan character accepts the news of his illness so quickly but still finds himself unable to react",1
lrb t rrb he film is never sure to make a clear point even if it seeks to rely on an ambiguous presentation,0
this movie is about the worst thing chan has done in the united states,0
amazing !,1
the ya ya 's have many secrets and one is the books are better,0
the plot 's contrivances are uncomfortably strained,0
a thoroughly entertaining comedy that uses grant 's own twist of acidity to prevent itself from succumbing to its own bathos,1
"kids will love its fantasy and adventure , and grownups should appreciate its whimsical humor",1
lrb allen 's rrb best works understand why snobbery is a better satiric target than middle america diversions could ever be,1
"the stars may be college kids , but the subject matter is as adult as you can get the temptations of the flesh are unleashed by a slightly crazed , overtly determined young woman and a one night swim turns into an ocean of trouble",1
we 've liked klein 's other work but rollerball left us cold,0
both a grand tour through 300 hundred years of russian cultural identity and a stunning technical achievement,1
"a markedly inactive film , city is conversational bordering on confessional",0
"clever and unflinching in its comic barbs , slap her is a small but rewarding comedy that takes aim at contemporary southern adolescence and never lets up",1
"soderbergh , like kubrick before him , may not touch the planet 's skin , but understands the workings of its spirit",1
there is no denying the power of polanski 's film,1
to be oblivious to the existence of this film would be very sweet indeed,0
"though it goes further than both , anyone who has seen the hunger or cat people will find little new here , but a tasty performance from vincent gallo lifts this tale of cannibal lust above the ordinary",1
the beautifully choreographed kitchen ballet is simple but absorbing,1
"from the opening strains of the average white band 's `` pick up the pieces '' , you can feel the love",1
empire ca n't make up its mind whether it wants to be a gangster flick or an art film,0
the result is so tame that even slightly wised up kids would quickly change the channel,0
"a penetrating , potent exploration of sanctimony , self awareness , self hatred and self determination",1
"thirteen conversations about one thing lays out a narrative puzzle that interweaves individual stories , and , like a mobius strip , elliptically loops back to where it began",1
director peter kosminsky gives these women a forum to demonstrate their acting ` chops ' and they take full advantage,1
storytelling feels slight,0
"witty , vibrant , and intelligent",1
"despite its shortcomings , girls ca n't swim represents an engaging and intimate first feature by a talented director to watch , and it 's a worthy entry in the french coming of age genre",1
interesting and thoroughly unfaithful version of carmen,1
"thanks to a small star with big heart , this family film sequel is plenty of fun for all",1
for most of the distance the picture provides a satisfyingly unsettling ride into the dark places of our national psyche,1
"it 's a smart , funny look at an arcane area of popular culture , and if it is n't entirely persuasive , it does give exposure to some talented performers",1
we get the comedy we settle for,0
eerily accurate depiction of depression,0
"schrader aims to present an unflinching look at one man 's downfall , brought about by his lack of self awareness",0
"feels like the work of someone who may indeed have finally aged past his prime and , perhaps more than he realizes , just wants to be liked by the people who can still give him work",0
extraordinary debut from josh koury,1
a bland murder on campus yawner,0
"cannon 's confidence and laid back good spirits are , with the drumming routines , among the film 's saving graces",1
"just like a splendid meal , red dragon satisfies from its ripe recipe , inspiring ingredients , certified cuisine and palatable presentation",1
feels more like a rejected x files episode than a credible account of a puzzling real life happening,0
features what is surely the funniest and most accurate depiction of writer 's block ever,1
"whenever it threatens to get bogged down in earnest dramaturgy , a stirring visual sequence like a surge through swirling rapids or a leap from pinnacle to pinnacle rouses us",1
surprisingly powerful and universal,1
"the story has its redundancies , and the young actors , not very experienced , are sometimes inexpressive",0
even murphy 's expert comic timing and famed charisma ca n't rescue this effort,0
a captivating coming of age story that may also be the first narrative film to be truly informed by the wireless age,1
"an intelligent , multi layered and profoundly humanist lrb not to mention gently political rrb meditation on the values of knowledge , education , and the affects of cultural and geographical displacement",1
"if hill is n't quite his generation 's don siegel lrb or robert aldrich rrb , it 's because there 's no discernible feeling beneath the chest hair it 's all bluster and clich",0
"and neither do cliches , no matter how ` inside ' they are",0
strictly a ` guy 's film ' in the worst sense of the expression,0
"a lightweight , uneven action comedy that freely mingles french , japanese and hollywood cultures",0
irwin and his director never come up with an adequate reason why we should pay money for what we can get on television for free,0
can you bear the laughter ?,1
`` abandon '' will leave you wanting to abandon the theater,0
the movie fails to portray its literarily talented and notorious subject as anything much more than a dirty old man,0
"not as good as the full monty , but a really strong second effort",1
"asks what truth can be discerned from non firsthand experience , and specifically questions cinema 's capability for recording truth",1
"audiences are advised to sit near the back and squint to avoid noticing some truly egregious lip non synching , but otherwise the production is suitably elegant",1
"a solid , unassuming drama",1
"a formula family tearjerker told with a heavy irish brogue accentuating , rather than muting , the plot 's saccharine thrust",1
it 's fairly solid not to mention well edited so that it certainly does n't feel like a film that strays past the two and a half mark,1
the holiday message of the 37 minute santa vs the snowman leaves a lot to be desired,0
"a vile , incoherent mess a scummy ripoff of david cronenberg 's brilliant ` videodrome '",0
discursive but oddly riveting documentary,1
"what 's most offensive is n't the waste of a good cast , but the film 's denial of sincere grief and mourning in favor of bogus spiritualism",0
"like a medium grade network sitcom mostly inoffensive , fitfully amusing , but ultimately so weightless that a decent draft in the auditorium might blow it off the screen",0
"a little melodramatic , but with enough hope to keep you engaged",1
"not only is it a charming , funny and beautifully crafted import , it uses very little dialogue , making it relatively effortless to read and follow the action at the same time",1
"just about all of the film is confusing on one level or another , making ararat far more demanding than it needs to be",0
"though it lacks the utter authority of a genre gem , there 's a certain robustness to this engaging mix of love and bloodletting",1
it 's touching and tender and proves that even in sorrow you can find humor,1
collapses after 30 minutes into a slap happy series of adolescent violence,0
a spiffy animated feature about an unruly adolescent boy who is yearning for adventure and a chance to prove his worth,1
"payne constructs a hilarious ode to middle america and middle age with this unlikely odyssey , featuring a pathetic , endearing hero who is all too human",1
"a surprisingly flat retread , hobbled by half baked setups and sluggish pacing",0
"fierce , glaring and unforgettable",1
the film does n't show enough of the creative process or even of what was created for the non fan to figure out what makes wilco a big deal,0
"there are laughs aplenty , and , as a bonus , viewers do n't have to worry about being subjected to farts , urine , feces , semen , or any of the other foul substances that have overrun modern day comedies",1
a lot more dimensional and complex than its sunny disposition would lead you to believe,1
miller has crafted an intriguing story of maternal instincts and misguided acts of affection,1
"sometimes there are very , very good reasons for certain movies to be sealed in a jar and left on a remote shelf indefinitely",0
an instantly forgettable snow and stuntwork extravaganza that likely will be upstaged by an avalanche of more appealing holiday season product,0
"some movies suck you in despite their flaws , and heaven is one such beast",1
"with a `` spy kids '' sequel opening next week , why bother with a contemptible imitator starring a `` snl '' has been acting like an 8 year old channeling roberto benigni ?",0
"muddled , melodramatic paranormal romance is an all time low for kevin costner",0
"in a summer of clones , harvard man is something rare and riveting a wild ride that relies on more than special effects",1
so original in its base concept that you can not help but get caught up,1
"but even then , i 'd recommend waiting for dvd and just skipping straight to her scenes",0
this new zealand coming of age movie is n't really about anything,0
quitting offers piercing domestic drama with spikes of sly humor,1
mama africa pretty much delivers on that promise,1
"we hate lrb madonna rrb within the film 's first five minutes , and she lacks the skill or presence to regain any ground",0
much smarter and more attentive than it first sets out to be,1
one regards reign of fire with awe,1
"it 's tough to tell which is in more abundant supply in this woefully hackneyed movie , directed by scott kalvert , about street gangs and turf wars in 1958 brooklyn stale cliches , gratuitous violence , or empty machismo",0
"the story is also as unoriginal as they come , already having been recycled more times than i 'd care to count",0
"you 've already seen city by the sea under a variety of titles , but it 's worth yet another visit",1
"in one scene , we get a stab at soccer hooliganism , a double barreled rip off of quentin tarantino 's climactic shootout and meat loaf explodes",0
"is the kind of movie that 's critic proof , simply because it aims so low",0
"to the civilized mind , a movie like ballistic ecks vs sever is more of an ordeal than an amusement",0
a different movie sometimes tedious by a director many viewers would like to skip but film buffs should get to know,1
"my precious new star wars movie is a lumbering , wheezy drag",0
"a dull , simple minded and stereotypical tale of drugs , death and mind numbing indifference on the inner city streets",0
throw smoochy from the train !,0
an alternately raucous and sappy ethnic sitcom you 'd be wise to send your regrets,0
none of this is half as moving as the filmmakers seem to think,0
"the heedless impetuousness of youth is on full , irritating display in lrb this rrb meandering and pointless french coming of age import from writer director anne sophie birot",0
"a low budget affair , tadpole was shot on digital video , and the images often look smeary and blurry , to the point of distraction",0
irwin is so earnest that it 's hard to resist his pleas to spare wildlife and respect their environs,1
"a miraculous movie , i 'm going home is so slight , yet overflows with wisdom and emotion",1
the story 's pathetic and the gags are puerile,0
"showtime is n't particularly assaultive , but it can still make you feel that you never want to see another car chase , explosion or gunfight again",0
by the final whistle you 're convinced that this mean machine was a decent tv outing that just does n't have big screen magic,0
"first , for a movie that tries to be smart , it 's kinda dumb",0
and people make fun of me for liking showgirls,0
the story simply putters along looking for astute observations and coming up blank,0
"it has a caffeinated , sloppy brilliance , sparkling with ideas you wish had been developed with more care , but animated by an energy that puts the dutiful efforts of more disciplined grade grubbers to shame",1
"if you 're not deeply touched by this movie , check your pulse",1
"whether it 's the worst movie of 2002 , i ca n't say for sure memories of rollerball have faded , and i skipped country bears",0
"children , christian or otherwise , deserve to hear the full story of jonah 's despair in all its agonizing , catch 22 glory even if they spend years trying to comprehend it",1
"muccino , who directed from his own screenplay , is a canny crowd pleaser , and the last kiss provides more than enough sentimental catharsis for a satisfying evening at the multiplex",1
has a solid emotional impact,1
"dogtown is hollow , self indulgent , and worst of all boring",0
the sweetest thing leaves a bitter taste,0
one of those films that seems tailor made to air on pay cable to offer some modest amusements when one has nothing else to watch,0
"has enough wit , energy and geniality to please not only the fanatical adherents on either side , but also people who know nothing about the subject and think they 're not interested",1
lawrence should stick to his day job,0
by turns numbingly dull witted and disquietingly creepy,0
"buy is an accomplished actress , and this is a big , juicy role",1
maid in manhattan proves that it 's easier to change the sheets than to change hackneyed concepts when it comes to dreaming up romantic comedies,0
"thought provoking and stylish , if also somewhat hermetic",1
a cleverly crafted but ultimately hollow mockumentary,0
"jacquot has filmed the opera exactly as the libretto directs , ideally capturing the opera 's drama and lyricism",1
"the misery of these people becomes just another voyeuristic spectacle , to be consumed and forgotten",0
"from a deceptively simple premise , this deeply moving french drama develops a startling story that works both as a detailed personal portrait and as a rather frightening examination of modern times",1
"unexpected , and often contradictory , truths emerge",1
has the capability of effecting change and inspiring hope,1
"even if you 're an elvis person , you wo n't find anything to get excited about on this dvd",0
together writer director danny verete 's three tales comprise a powerful and reasonably fulfilling gestalt,1
"writer director walter hill is in his hypermasculine element here , once again able to inject some real vitality and even art into a pulpy concept that , in many other hands would be completely forgettable",1
"goldbacher draws on an elegant visual sense and a talent for easy , seductive pacing but she and writing partner laurence coriat do n't manage an equally assured narrative coinage",1
the script is smart and dark hallelujah for small favors,1
"even though we know the outcome , the seesawing of the general 's fate in the arguments of competing lawyers has the stomach knotting suspense of a legal thriller , while the testimony of witnesses lends the film a resonant undertone of tragedy",1
"you 're not merely watching history , you 're engulfed by it",1
i am more offended by his lack of faith in his audience than by anything on display here,0
we 're drawn in by the dark luster,1
the darker elements of misogyny and unprovoked violence suffocate the illumination created by the two daughters and the sparse instances of humor meant to shine through the gloomy film noir veil,0
it 's not a great monster movie,0
"it 's a lovely , sad dance highlighted by kwan 's unique directing style",1
it 's so downbeat and nearly humorless that it becomes a chore to sit through despite some first rate performances by its lead,0
the all french cast is marveilleux,1
"if the title is a jeopardy question , then the answer might be `` how does steven seagal come across these days ? ''",0
"the emperor 's club , ruthless in its own placid way , finds one of our most conservative and hidebound movie making traditions and gives it new texture , new relevance , new reality",1
that storytelling has value can not be denied,1
the whole thing comes off like a particularly amateurish episode of bewitched that takes place during spring break,0
it 's hard to believe that something so short could be so flabby,0
"it establishes its ominous mood and tension swiftly , and if the suspense never rises to a higher level , it is nevertheless maintained throughout",1
solondz may well be the only one laughing at his own joke,0
"deep intelligence and a warm , enveloping affection breathe out of every frame",1
"swinging , the film makes it seem , is not a hobby that attracts the young and fit",0
there 's a reason why halftime is only fifteen minutes long,0
"winds up being both revelatory and narcissistic , achieving some honest insight into relationships that most high concept films candy coat with pat storylines , precious circumstances and beautiful stars",1
"in its own floundering way , it gets to you",1
"behind the glitz , hollywood is sordid and disgusting",0
"this mild mannered farce , directed by one of its writers , john c walsh , is corny in a way that bespeaks an expiration date passed a long time ago",0
"with very little to add beyond the dark visions already relayed by superb recent predecessors like swimming with sharks and the player , this latest skewering may put off insiders and outsiders alike",0
significantly better than its 2002 children 's movie competition,1
this is an elegantly balanced movie every member of the ensemble has something fascinating to do that does n't reveal even a hint of artifice,1
cox creates a fluid and mesmerizing sequence of images to match the words of nijinsky 's diaries,1
"with the exception of mccoist , the players do n't have a clue on the park",0
no amount of good acting is enough to save oleander 's uninspired story,0
everyone 's to blame here,0
evokes the 19th century with a subtlety that is an object lesson in period filmmaking,1
"an odd , haphazard , and inconsequential romantic comedy",0
another example of how sandler is losing his touch,0
"an awful lot like one of lrb spears ' rrb music videos in content except that it goes on for at least 90 more minutes and , worse , that you have to pay if you want to see it",0
stale and clich d to a fault,0
built on the premise that middle class arkansas consists of monster truck loving good ol' boys and peroxide blond honeys whose worldly knowledge comes from tv reruns and supermarket tabloids,0
zellweger 's whiny pouty lipped poof faced and spindly attempt at playing an ingenue makes her nomination as best actress even more of a an a,0
"holofcener rejects patent solutions to dramatize life 's messiness from inside out , in all its strange quirks",1
i still want my money back,0
"no one involved , save dash , shows the slightest aptitude for acting , and the script , credited to director abdul malik abbott and ernest ` tron ' anderson , seems entirely improvised",0
it 's the kind of effectively creepy scary thriller that has you fixating on a far corner of the screen at times because your nerves just ca n't take it any more,1
"narratively , trouble every day is a plodding mess",0
well done supernatural thriller with keen insights into parapsychological phenomena and the soulful nuances of the grieving process,1
"if there 's no art here , it 's still a good yarn which is nothing to sneeze at these days",1
the cumulative effect of watching this 65 minute trifle is rather like being trapped while some weird relative trots out the video he took of the family vacation to stonehenge,0
its sheer dynamism is infectious,1
"the film is reasonably entertaining , though it begins to drag two thirds through , when the melodramatic aspects start to overtake the comedy",1
"simultaneously heart breaking and very funny , the last kiss is really all about performances",1
start reading your scripts before signing that dotted line,0
jackson and co have brought back the value and respect for the term epic cinema,1
a pathetically inane and unimaginative cross between xxx and vertical limit,0
"max pokes , provokes , takes expressionistic license and hits a nerve as far as art is concerned , it 's mission accomplished",1
"the power of shanghai ghetto , a documentary by dana janklowicz mann and amir mann , rests in the voices of men and women , now in their 70s , who lived there in the 1940s",1
"` punch drunk love is so convinced of its own brilliance that , if it were a person , you 'd want to smash its face in '",0
a sentimental mess that never rings true,0
a fascinating case study of flower power liberation and the price that was paid for it,1
"lrb janey rrb forgets about her other obligations , leading to a tragedy which is somehow guessable from the first few minutes , maybe because it echoes the by now intolerable morbidity of so many recent movies",0
"the only problem is that , by the end , no one in the audience or the film seems to really care",0
a film without surprise geared toward maximum comfort and familiarity,0
although this idea is `` new '' the results are tired,0
"remarkable for its excellent storytelling , its economical , compressed characterisations and for its profound humanity , it 's an adventure story and history lesson all in one",1
"mike white 's deft combination of serious subject matter and dark , funny humor make `` the good girl '' a film worth watching",1
"a film that will be best appreciated by those willing to endure its extremely languorous rhythms , waiting for happiness is ultimately thoughtful without having much dramatic impact",1
this may be the first cartoon ever to look as if it were being shown on the projection television screen of a sports bar,0
"it 's a treat a delightful , witty , improbable romantic comedy with a zippy jazzy score grant and bullock make it look as though they are having so much fun",1
"the trouble is , its filmmakers run out of clever ideas and visual gags about halfway through",0
even when crush departs from the 4w formula it feels like a glossy rehash,0
nair does n't treat the issues lightly,1
a compelling motion picture that illustrates an american tragedy,1
it 's that painful,0
"smart , sassy interpretation of the oscar wilde play",1
there 's nothing more satisfying during a summer of event movies than a spy thriller like the bourne identity that 's packed with just as much intelligence as action,1
"though writer director bart freundlich 's film ultimately becomes a simplistic story about a dysfunctional parent child relationship , it has some special qualities and the soulful gravity of crudup 's anchoring performance",1
the early and middle passages are surprising in how much they engage and even touch us,1
"lrb cho 's face is rrb an amazing slapstick instrument , creating a scrapbook of living mug shots",1
"if ever such a dependable concept was botched in execution , this is it",0
"his lrb nelson 's rrb screenplay needs some serious re working to show more of the dilemma , rather than have his characters stage shouting matches about it",0
terminally brain dead production,0
lrb grant rrb goes beyond his usual fluttering and stammering and captures the soul of a man in pain who gradually comes to recognize it and deal with it,1
the movie suffers from two fatal ailments a dearth of vitality and a story that 's shapeless and uninflected,0
"bigelow handles the nuclear crisis sequences evenly but milks drama when she should be building suspense , and drags out too many scenes toward the end that should move quickly",0
"while most films these days are about nothing , this film seems to be about everything that 's plaguing the human spirit in a relentlessly globalizing world",1
"one senses in world traveler and in his earlier film that freundlich bears a grievous but obscure complaint against fathers , and circles it obsessively , without making contact",0
