ID,Age,KidsAtHomeWhoDrive,Income,VehicleYear,Collision,Deductable,Roadside,Extra,Rank
166,39,0,75901,2008,2mill_Collision,300_Deductable,no_Roadside,yes_Extra,8
166,39,0,75901,2008,1mill_Collision,500_Deductable,yes_Roadside,yes_Extra,6
166,39,0,75901,2008,5mill_Collision,1000_Deductable,no_Roadside,no_Extra,1
167,43,0,130309,2007,1mill_Collision,300_Deductable,no_Roadside,no_Extra,3
167,43,0,130309,2007,1mill_Collision,500_Deductable,yes_Roadside,no_Extra,7
167,43,0,130309,2007,2mill_Collision,500_Deductable,no_Roadside,no_Extra,8
167,43,0,130309,2007,2mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,9
167,43,0,130309,2007,5mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,1
167,43,0,130309,2007,5mill_Collision,300_Deductable,yes_Roadside,yes_Extra,2
167,43,0,130309,2007,2mill_Collision,300_Deductable,no_Roadside,yes_Extra,6
167,43,0,130309,2007,1mill_Collision,500_Deductable,yes_Roadside,yes_Extra,5
167,43,0,130309,2007,5mill_Collision,1000_Deductable,no_Roadside,no_Extra,4
168,33,0,45797,2006,1mill_Collision,300_Deductable,no_Roadside,no_Extra,8
168,33,0,45797,2006,1mill_Collision,500_Deductable,yes_Roadside,no_Extra,9
168,33,0,45797,2006,2mill_Collision,500_Deductable,no_Roadside,no_Extra,6
168,33,0,45797,2006,2mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,4
168,33,0,45797,2006,5mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,1
168,33,0,45797,2006,5mill_Collision,300_Deductable,yes_Roadside,yes_Extra,2
168,33,0,45797,2006,2mill_Collision,300_Deductable,no_Roadside,yes_Extra,5
168,33,0,45797,2006,1mill_Collision,500_Deductable,yes_Roadside,yes_Extra,7
168,33,0,45797,2006,5mill_Collision,1000_Deductable,no_Roadside,no_Extra,3
169,32,0,58652,2012,1mill_Collision,300_Deductable,no_Roadside,no_Extra,8
169,32,0,58652,2012,1mill_Collision,500_Deductable,yes_Roadside,no_Extra,9
169,32,0,58652,2012,2mill_Collision,500_Deductable,no_Roadside,no_Extra,6
169,32,0,58652,2012,2mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,4
169,32,0,58652,2012,5mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,3
169,32,0,58652,2012,5mill_Collision,300_Deductable,yes_Roadside,yes_Extra,2
169,32,0,58652,2012,2mill_Collision,300_Deductable,no_Roadside,yes_Extra,5
169,32,0,58652,2012,1mill_Collision,500_Deductable,yes_Roadside,yes_Extra,7
169,32,0,58652,2012,5mill_Collision,1000_Deductable,no_Roadside,no_Extra,1
170,28,0,49279,1985,1mill_Collision,300_Deductable,no_Roadside,no_Extra,7
170,28,0,49279,1985,1mill_Collision,500_Deductable,yes_Roadside,no_Extra,6
170,28,0,49279,1985,2mill_Collision,500_Deductable,no_Roadside,no_Extra,5
170,28,0,49279,1985,2mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,8
170,28,0,49279,1985,5mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,1
170,28,0,49279,1985,5mill_Collision,300_Deductable,yes_Roadside,yes_Extra,3
170,28,0,49279,1985,2mill_Collision,300_Deductable,no_Roadside,yes_Extra,4
170,28,0,49279,1985,1mill_Collision,500_Deductable,yes_Roadside,yes_Extra,9
170,28,0,49279,1985,5mill_Collision,1000_Deductable,no_Roadside,no_Extra,2
171,71,0,125804,2014,1mill_Collision,300_Deductable,no_Roadside,no_Extra,4
171,71,0,125804,2014,1mill_Collision,500_Deductable,yes_Roadside,no_Extra,1
171,71,0,125804,2014,2mill_Collision,500_Deductable,no_Roadside,no_Extra,3
171,71,0,125804,2014,2mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,6
171,71,0,125804,2014,5mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,7
171,71,0,125804,2014,5mill_Collision,300_Deductable,yes_Roadside,yes_Extra,5
171,71,0,125804,2014,2mill_Collision,300_Deductable,no_Roadside,yes_Extra,9
171,71,0,125804,2014,1mill_Collision,500_Deductable,yes_Roadside,yes_Extra,2
171,71,0,125804,2014,5mill_Collision,1000_Deductable,no_Roadside,no_Extra,8
172,62,0,64180,2014,1mill_Collision,300_Deductable,no_Roadside,no_Extra,4
172,62,0,64180,2014,1mill_Collision,500_Deductable,yes_Roadside,no_Extra,9
172,62,0,64180,2014,2mill_Collision,500_Deductable,no_Roadside,no_Extra,6
172,62,0,64180,2014,2mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,7
172,62,0,64180,2014,5mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,3
172,62,0,64180,2014,5mill_Collision,300_Deductable,yes_Roadside,yes_Extra,2
172,62,0,64180,2014,2mill_Collision,300_Deductable,no_Roadside,yes_Extra,5
172,62,0,64180,2014,1mill_Collision,500_Deductable,yes_Roadside,yes_Extra,8
172,62,0,64180,2014,5mill_Collision,1000_Deductable,no_Roadside,no_Extra,1
173,59,0,87098,2009,1mill_Collision,300_Deductable,no_Roadside,no_Extra,5
173,59,0,87098,2009,1mill_Collision,500_Deductable,yes_Roadside,no_Extra,1
173,59,0,87098,2009,2mill_Collision,500_Deductable,no_Roadside,no_Extra,9
173,59,0,87098,2009,2mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,7
173,59,0,87098,2009,5mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,3
173,59,0,87098,2009,5mill_Collision,300_Deductable,yes_Roadside,yes_Extra,2
173,59,0,87098,2009,2mill_Collision,300_Deductable,no_Roadside,yes_Extra,8
173,59,0,87098,2009,1mill_Collision,500_Deductable,yes_Roadside,yes_Extra,6
173,59,0,87098,2009,5mill_Collision,1000_Deductable,no_Roadside,no_Extra,4
174,46,0,78754,2013,1mill_Collision,300_Deductable,no_Roadside,no_Extra,3
174,46,0,78754,2013,1mill_Collision,500_Deductable,yes_Roadside,no_Extra,5
174,46,0,78754,2013,2mill_Collision,500_Deductable,no_Roadside,no_Extra,6
174,46,0,78754,2013,2mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,9
174,46,0,78754,2013,5mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,1
174,46,0,78754,2013,5mill_Collision,300_Deductable,yes_Roadside,yes_Extra,2
174,46,0,78754,2013,2mill_Collision,300_Deductable,no_Roadside,yes_Extra,8
174,46,0,78754,2013,1mill_Collision,500_Deductable,yes_Roadside,yes_Extra,7
174,46,0,78754,2013,5mill_Collision,1000_Deductable,no_Roadside,no_Extra,4
175,54,0,67212,2011,1mill_Collision,300_Deductable,no_Roadside,no_Extra,3
175,54,0,67212,2011,1mill_Collision,500_Deductable,yes_Roadside,no_Extra,2
175,54,0,67212,2011,2mill_Collision,500_Deductable,no_Roadside,no_Extra,7
175,54,0,67212,2011,2mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,9
175,54,0,67212,2011,5mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,5
175,54,0,67212,2011,5mill_Collision,300_Deductable,yes_Roadside,yes_Extra,4
175,54,0,67212,2011,2mill_Collision,300_Deductable,no_Roadside,yes_Extra,8
175,54,0,67212,2011,1mill_Collision,500_Deductable,yes_Roadside,yes_Extra,6
175,54,0,67212,2011,5mill_Collision,1000_Deductable,no_Roadside,no_Extra,1
176,51,0,107562,2013,1mill_Collision,300_Deductable,no_Roadside,no_Extra,5
176,51,0,107562,2013,1mill_Collision,500_Deductable,yes_Roadside,no_Extra,4
176,51,0,107562,2013,2mill_Collision,500_Deductable,no_Roadside,no_Extra,6
176,51,0,107562,2013,2mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,8
176,51,0,107562,2013,5mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,3
176,51,0,107562,2013,5mill_Collision,300_Deductable,yes_Roadside,yes_Extra,2
176,51,0,107562,2013,2mill_Collision,300_Deductable,no_Roadside,yes_Extra,9
176,51,0,107562,2013,1mill_Collision,500_Deductable,yes_Roadside,yes_Extra,7
176,51,0,107562,2013,5mill_Collision,1000_Deductable,no_Roadside,no_Extra,1
177,39,0,155692,2012,1mill_Collision,300_Deductable,no_Roadside,no_Extra,4
177,39,0,155692,2012,1mill_Collision,500_Deductable,yes_Roadside,no_Extra,5
177,39,0,155692,2012,2mill_Collision,500_Deductable,no_Roadside,no_Extra,7
177,39,0,155692,2012,2mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,8
177,39,0,155692,2012,5mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,2
177,39,0,155692,2012,5mill_Collision,300_Deductable,yes_Roadside,yes_Extra,3
177,39,0,155692,2012,2mill_Collision,300_Deductable,no_Roadside,yes_Extra,9
177,39,0,155692,2012,1mill_Collision,500_Deductable,yes_Roadside,yes_Extra,6
177,39,0,155692,2012,5mill_Collision,1000_Deductable,no_Roadside,no_Extra,1
178,44,0,68201,2013,1mill_Collision,300_Deductable,no_Roadside,no_Extra,3
178,44,0,68201,2013,1mill_Collision,500_Deductable,yes_Roadside,no_Extra,7
178,44,0,68201,2013,2mill_Collision,500_Deductable,no_Roadside,no_Extra,5
178,44,0,68201,2013,2mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,9
178,44,0,68201,2013,5mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,1
178,44,0,68201,2013,5mill_Collision,300_Deductable,yes_Roadside,yes_Extra,4
178,44,0,68201,2013,2mill_Collision,300_Deductable,no_Roadside,yes_Extra,6
178,44,0,68201,2013,1mill_Collision,500_Deductable,yes_Roadside,yes_Extra,8
178,44,0,68201,2013,5mill_Collision,1000_Deductable,no_Roadside,no_Extra,2
179,46,0,32581,2009,1mill_Collision,300_Deductable,no_Roadside,no_Extra,3
179,46,0,32581,2009,1mill_Collision,500_Deductable,yes_Roadside,no_Extra,6
179,46,0,32581,2009,2mill_Collision,500_Deductable,no_Roadside,no_Extra,9
179,46,0,32581,2009,2mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,7
179,46,0,32581,2009,5mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,4
179,46,0,32581,2009,5mill_Collision,300_Deductable,yes_Roadside,yes_Extra,2
179,46,0,32581,2009,2mill_Collision,300_Deductable,no_Roadside,yes_Extra,8
179,46,0,32581,2009,1mill_Collision,500_Deductable,yes_Roadside,yes_Extra,5
179,46,0,32581,2009,5mill_Collision,1000_Deductable,no_Roadside,no_Extra,1
180,20,0,35261,1996,1mill_Collision,300_Deductable,no_Roadside,no_Extra,4
180,20,0,35261,1996,1mill_Collision,500_Deductable,yes_Roadside,no_Extra,9
180,20,0,35261,1996,2mill_Collision,500_Deductable,no_Roadside,no_Extra,6
180,20,0,35261,1996,2mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,5
180,20,0,35261,1996,5mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,2
180,20,0,35261,1996,5mill_Collision,300_Deductable,yes_Roadside,yes_Extra,3
180,20,0,35261,1996,2mill_Collision,300_Deductable,no_Roadside,yes_Extra,8
180,20,0,35261,1996,1mill_Collision,500_Deductable,yes_Roadside,yes_Extra,7
180,20,0,35261,1996,5mill_Collision,1000_Deductable,no_Roadside,no_Extra,1
181,22,0,29061,2009,1mill_Collision,300_Deductable,no_Roadside,no_Extra,9
181,22,0,29061,2009,1mill_Collision,500_Deductable,yes_Roadside,no_Extra,7
181,22,0,29061,2009,2mill_Collision,500_Deductable,no_Roadside,no_Extra,3
181,22,0,29061,2009,2mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,5
181,22,0,29061,2009,5mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,1
181,22,0,29061,2009,5mill_Collision,300_Deductable,yes_Roadside,yes_Extra,4
181,22,0,29061,2009,2mill_Collision,300_Deductable,no_Roadside,yes_Extra,6
181,22,0,29061,2009,1mill_Collision,500_Deductable,yes_Roadside,yes_Extra,8
181,22,0,29061,2009,5mill_Collision,1000_Deductable,no_Roadside,no_Extra,2
182,35,0,78903,2015,1mill_Collision,300_Deductable,no_Roadside,no_Extra,5
182,35,0,78903,2015,1mill_Collision,500_Deductable,yes_Roadside,no_Extra,4
182,35,0,78903,2015,2mill_Collision,500_Deductable,no_Roadside,no_Extra,9
182,35,0,78903,2015,2mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,8
182,35,0,78903,2015,5mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,3
182,35,0,78903,2015,5mill_Collision,300_Deductable,yes_Roadside,yes_Extra,2
182,35,0,78903,2015,2mill_Collision,300_Deductable,no_Roadside,yes_Extra,7
182,35,0,78903,2015,1mill_Collision,500_Deductable,yes_Roadside,yes_Extra,6
182,35,0,78903,2015,5mill_Collision,1000_Deductable,no_Roadside,no_Extra,1
183,46,0,74034,2015,1mill_Collision,300_Deductable,no_Roadside,no_Extra,5
183,46,0,74034,2015,1mill_Collision,500_Deductable,yes_Roadside,no_Extra,6
183,46,0,74034,2015,2mill_Collision,500_Deductable,no_Roadside,no_Extra,4
183,46,0,74034,2015,2mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,9
183,46,0,74034,2015,5mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,2
183,46,0,74034,2015,5mill_Collision,300_Deductable,yes_Roadside,yes_Extra,3
183,46,0,74034,2015,2mill_Collision,300_Deductable,no_Roadside,yes_Extra,7
183,46,0,74034,2015,1mill_Collision,500_Deductable,yes_Roadside,yes_Extra,8
183,46,0,74034,2015,5mill_Collision,1000_Deductable,no_Roadside,no_Extra,1
184,42,0,83203,2010,1mill_Collision,300_Deductable,no_Roadside,no_Extra,3
184,42,0,83203,2010,1mill_Collision,500_Deductable,yes_Roadside,no_Extra,5
184,42,0,83203,2010,2mill_Collision,500_Deductable,no_Roadside,no_Extra,7
184,42,0,83203,2010,2mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,6
184,42,0,83203,2010,5mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,2
184,42,0,83203,2010,5mill_Collision,300_Deductable,yes_Roadside,yes_Extra,1
184,42,0,83203,2010,2mill_Collision,300_Deductable,no_Roadside,yes_Extra,9
184,42,0,83203,2010,1mill_Collision,500_Deductable,yes_Roadside,yes_Extra,8
184,42,0,83203,2010,5mill_Collision,1000_Deductable,no_Roadside,no_Extra,4
185,52,0,70431,2010,1mill_Collision,300_Deductable,no_Roadside,no_Extra,4
185,52,0,70431,2010,1mill_Collision,500_Deductable,yes_Roadside,no_Extra,5
185,52,0,70431,2010,2mill_Collision,500_Deductable,no_Roadside,no_Extra,6
185,52,0,70431,2010,2mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,8
185,52,0,70431,2010,5mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,1
185,52,0,70431,2010,5mill_Collision,300_Deductable,yes_Roadside,yes_Extra,3
185,52,0,70431,2010,2mill_Collision,300_Deductable,no_Roadside,yes_Extra,9
185,52,0,70431,2010,1mill_Collision,500_Deductable,yes_Roadside,yes_Extra,7
185,52,0,70431,2010,5mill_Collision,1000_Deductable,no_Roadside,no_Extra,2
186,47,0,78398,2008,1mill_Collision,300_Deductable,no_Roadside,no_Extra,3
186,47,0,78398,2008,1mill_Collision,500_Deductable,yes_Roadside,no_Extra,5
186,47,0,78398,2008,2mill_Collision,500_Deductable,no_Roadside,no_Extra,8
186,47,0,78398,2008,2mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,9
186,47,0,78398,2008,5mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,1
186,47,0,78398,2008,5mill_Collision,300_Deductable,yes_Roadside,yes_Extra,4
186,47,0,78398,2008,2mill_Collision,300_Deductable,no_Roadside,yes_Extra,6
186,47,0,78398,2008,1mill_Collision,500_Deductable,yes_Roadside,yes_Extra,7
186,47,0,78398,2008,5mill_Collision,1000_Deductable,no_Roadside,no_Extra,2
187,60,0,121661,2012,1mill_Collision,300_Deductable,no_Roadside,no_Extra,5
187,60,0,121661,2012,1mill_Collision,500_Deductable,yes_Roadside,no_Extra,6
187,60,0,121661,2012,2mill_Collision,500_Deductable,no_Roadside,no_Extra,7
187,60,0,121661,2012,2mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,9
187,60,0,121661,2012,5mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,2
187,60,0,121661,2012,5mill_Collision,300_Deductable,yes_Roadside,yes_Extra,3
187,60,0,121661,2012,2mill_Collision,300_Deductable,no_Roadside,yes_Extra,8
187,60,0,121661,2012,1mill_Collision,500_Deductable,yes_Roadside,yes_Extra,4
187,60,0,121661,2012,5mill_Collision,1000_Deductable,no_Roadside,no_Extra,1
188,61,0,111137,2009,1mill_Collision,300_Deductable,no_Roadside,no_Extra,7
188,61,0,111137,2009,1mill_Collision,500_Deductable,yes_Roadside,no_Extra,4
188,61,0,111137,2009,2mill_Collision,500_Deductable,no_Roadside,no_Extra,6
188,61,0,111137,2009,2mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,9
188,61,0,111137,2009,5mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,2
188,61,0,111137,2009,5mill_Collision,300_Deductable,yes_Roadside,yes_Extra,3
188,61,0,111137,2009,2mill_Collision,300_Deductable,no_Roadside,yes_Extra,8
188,61,0,111137,2009,1mill_Collision,500_Deductable,yes_Roadside,yes_Extra,5
188,61,0,111137,2009,5mill_Collision,1000_Deductable,no_Roadside,no_Extra,1
189,51,0,74590,2014,1mill_Collision,300_Deductable,no_Roadside,no_Extra,4
189,51,0,74590,2014,1mill_Collision,500_Deductable,yes_Roadside,no_Extra,5
189,51,0,74590,2014,2mill_Collision,500_Deductable,no_Roadside,no_Extra,7
189,51,0,74590,2014,2mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,8
189,51,0,74590,2014,5mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,1
189,51,0,74590,2014,5mill_Collision,300_Deductable,yes_Roadside,yes_Extra,2
189,51,0,74590,2014,2mill_Collision,300_Deductable,no_Roadside,yes_Extra,6
189,51,0,74590,2014,1mill_Collision,500_Deductable,yes_Roadside,yes_Extra,9
189,51,0,74590,2014,5mill_Collision,1000_Deductable,no_Roadside,no_Extra,3
190,55,0,120703,2016,1mill_Collision,300_Deductable,no_Roadside,no_Extra,4
190,55,0,120703,2016,1mill_Collision,500_Deductable,yes_Roadside,no_Extra,6
190,55,0,120703,2016,2mill_Collision,500_Deductable,no_Roadside,no_Extra,8
190,55,0,120703,2016,2mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,5
190,55,0,120703,2016,5mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,7
190,55,0,120703,2016,5mill_Collision,300_Deductable,yes_Roadside,yes_Extra,1
190,55,0,120703,2016,2mill_Collision,300_Deductable,no_Roadside,yes_Extra,9
190,55,0,120703,2016,1mill_Collision,500_Deductable,yes_Roadside,yes_Extra,3
190,55,0,120703,2016,5mill_Collision,1000_Deductable,no_Roadside,no_Extra,2
191,64,0,72842,2008,1mill_Collision,300_Deductable,no_Roadside,no_Extra,1
191,64,0,72842,2008,1mill_Collision,500_Deductable,yes_Roadside,no_Extra,2
191,64,0,72842,2008,2mill_Collision,500_Deductable,no_Roadside,no_Extra,6
191,64,0,72842,2008,2mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,3
191,64,0,72842,2008,5mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,5
191,64,0,72842,2008,5mill_Collision,300_Deductable,yes_Roadside,yes_Extra,7
191,64,0,72842,2008,2mill_Collision,300_Deductable,no_Roadside,yes_Extra,4
191,64,0,72842,2008,1mill_Collision,500_Deductable,yes_Roadside,yes_Extra,9
191,64,0,72842,2008,5mill_Collision,1000_Deductable,no_Roadside,no_Extra,8
192,59,0,90263,2012,1mill_Collision,300_Deductable,no_Roadside,no_Extra,6
192,59,0,90263,2012,1mill_Collision,500_Deductable,yes_Roadside,no_Extra,2
192,59,0,90263,2012,2mill_Collision,500_Deductable,no_Roadside,no_Extra,9
192,59,0,90263,2012,2mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,8
192,59,0,90263,2012,5mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,5
192,59,0,90263,2012,5mill_Collision,300_Deductable,yes_Roadside,yes_Extra,1
192,59,0,90263,2012,2mill_Collision,300_Deductable,no_Roadside,yes_Extra,7
192,59,0,90263,2012,1mill_Collision,500_Deductable,yes_Roadside,yes_Extra,4
192,59,0,90263,2012,5mill_Collision,1000_Deductable,no_Roadside,no_Extra,3
193,31,0,32517,2010,1mill_Collision,300_Deductable,no_Roadside,no_Extra,9
193,31,0,32517,2010,1mill_Collision,500_Deductable,yes_Roadside,no_Extra,4
193,31,0,32517,2010,2mill_Collision,500_Deductable,no_Roadside,no_Extra,6
193,31,0,32517,2010,2mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,7
193,31,0,32517,2010,5mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,2
193,31,0,32517,2010,5mill_Collision,300_Deductable,yes_Roadside,yes_Extra,1
193,31,0,32517,2010,2mill_Collision,300_Deductable,no_Roadside,yes_Extra,5
193,31,0,32517,2010,1mill_Collision,500_Deductable,yes_Roadside,yes_Extra,8
193,31,0,32517,2010,5mill_Collision,1000_Deductable,no_Roadside,no_Extra,3
194,48,0,39601,2005,1mill_Collision,300_Deductable,no_Roadside,no_Extra,4
194,48,0,39601,2005,1mill_Collision,500_Deductable,yes_Roadside,no_Extra,5
194,48,0,39601,2005,2mill_Collision,500_Deductable,no_Roadside,no_Extra,9
194,48,0,39601,2005,2mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,8
194,48,0,39601,2005,5mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,1
194,48,0,39601,2005,5mill_Collision,300_Deductable,yes_Roadside,yes_Extra,2
194,48,0,39601,2005,2mill_Collision,300_Deductable,no_Roadside,yes_Extra,7
194,48,0,39601,2005,1mill_Collision,500_Deductable,yes_Roadside,yes_Extra,3
194,48,0,39601,2005,5mill_Collision,1000_Deductable,no_Roadside,no_Extra,6
195,41,0,111647,2011,1mill_Collision,300_Deductable,no_Roadside,no_Extra,4
195,41,0,111647,2011,1mill_Collision,500_Deductable,yes_Roadside,no_Extra,3
195,41,0,111647,2011,2mill_Collision,500_Deductable,no_Roadside,no_Extra,7
195,41,0,111647,2011,2mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,8
195,41,0,111647,2011,5mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,1
195,41,0,111647,2011,5mill_Collision,300_Deductable,yes_Roadside,yes_Extra,2
195,41,0,111647,2011,2mill_Collision,300_Deductable,no_Roadside,yes_Extra,9
195,41,0,111647,2011,1mill_Collision,500_Deductable,yes_Roadside,yes_Extra,6
195,41,0,111647,2011,5mill_Collision,1000_Deductable,no_Roadside,no_Extra,5
196,34,1,54897,2009,1mill_Collision,300_Deductable,no_Roadside,no_Extra,4
196,34,1,54897,2009,1mill_Collision,500_Deductable,yes_Roadside,no_Extra,6
196,34,1,54897,2009,2mill_Collision,500_Deductable,no_Roadside,no_Extra,7
196,34,1,54897,2009,2mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,9
196,34,1,54897,2009,5mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,5
196,34,1,54897,2009,5mill_Collision,300_Deductable,yes_Roadside,yes_Extra,1
196,34,1,54897,2009,2mill_Collision,300_Deductable,no_Roadside,yes_Extra,8
196,34,1,54897,2009,1mill_Collision,500_Deductable,yes_Roadside,yes_Extra,2
196,34,1,54897,2009,5mill_Collision,1000_Deductable,no_Roadside,no_Extra,3
197,63,0,27726,2006,1mill_Collision,300_Deductable,no_Roadside,no_Extra,1
197,63,0,27726,2006,1mill_Collision,500_Deductable,yes_Roadside,no_Extra,3
197,63,0,27726,2006,2mill_Collision,500_Deductable,no_Roadside,no_Extra,6
197,63,0,27726,2006,2mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,4
197,63,0,27726,2006,5mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,9
197,63,0,27726,2006,5mill_Collision,300_Deductable,yes_Roadside,yes_Extra,7
197,63,0,27726,2006,2mill_Collision,300_Deductable,no_Roadside,yes_Extra,5
197,63,0,27726,2006,1mill_Collision,500_Deductable,yes_Roadside,yes_Extra,2
197,63,0,27726,2006,5mill_Collision,1000_Deductable,no_Roadside,no_Extra,8
198,33,0,52641,2012,1mill_Collision,300_Deductable,no_Roadside,no_Extra,9
198,33,0,52641,2012,1mill_Collision,500_Deductable,yes_Roadside,no_Extra,6
198,33,0,52641,2012,2mill_Collision,500_Deductable,no_Roadside,no_Extra,4
198,33,0,52641,2012,2mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,3
198,33,0,52641,2012,5mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,1
198,33,0,52641,2012,5mill_Collision,300_Deductable,yes_Roadside,yes_Extra,2
198,33,0,52641,2012,2mill_Collision,300_Deductable,no_Roadside,yes_Extra,8
198,33,0,52641,2012,1mill_Collision,500_Deductable,yes_Roadside,yes_Extra,5
198,33,0,52641,2012,5mill_Collision,1000_Deductable,no_Roadside,no_Extra,7
199,63,0,63633,2012,1mill_Collision,300_Deductable,no_Roadside,no_Extra,5
199,63,0,63633,2012,1mill_Collision,500_Deductable,yes_Roadside,no_Extra,1
199,63,0,63633,2012,2mill_Collision,500_Deductable,no_Roadside,no_Extra,4
199,63,0,63633,2012,2mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,7
199,63,0,63633,2012,5mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,6
199,63,0,63633,2012,5mill_Collision,300_Deductable,yes_Roadside,yes_Extra,8
199,63,0,63633,2012,2mill_Collision,300_Deductable,no_Roadside,yes_Extra,3
199,63,0,63633,2012,1mill_Collision,500_Deductable,yes_Roadside,yes_Extra,2
199,63,0,63633,2012,5mill_Collision,1000_Deductable,no_Roadside,no_Extra,9
200,60,0,78060,2010,1mill_Collision,300_Deductable,no_Roadside,no_Extra,6
200,60,0,78060,2010,1mill_Collision,500_Deductable,yes_Roadside,no_Extra,4
200,60,0,78060,2010,2mill_Collision,500_Deductable,no_Roadside,no_Extra,8
200,60,0,78060,2010,2mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,9
200,60,0,78060,2010,5mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,2
200,60,0,78060,2010,5mill_Collision,300_Deductable,yes_Roadside,yes_Extra,3
200,60,0,78060,2010,2mill_Collision,300_Deductable,no_Roadside,yes_Extra,7
200,60,0,78060,2010,1mill_Collision,500_Deductable,yes_Roadside,yes_Extra,5
200,60,0,78060,2010,5mill_Collision,1000_Deductable,no_Roadside,no_Extra,1
201,22,0,34682,1998,1mill_Collision,300_Deductable,no_Roadside,no_Extra,9
201,22,0,34682,1998,1mill_Collision,500_Deductable,yes_Roadside,no_Extra,7
201,22,0,34682,1998,2mill_Collision,500_Deductable,no_Roadside,no_Extra,3
201,22,0,34682,1998,2mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,6
201,22,0,34682,1998,5mill_Collision,1000_Deductable,yes_Roadside,yes_Extra,1
201,22,0,34682,1998,5mill_Collision,300_Deductable,yes_Roadside,yes_Extra,2
201,22,0,34682,1998,2mill_Collision,300_Deductable,no_Roadside,yes_Extra,5
201,22,0,34682,1998,1mill_Collision,500_Deductable,yes_Roadside,yes_Extra,8
201,22,0,34682,1998,5mill_Collision,1000_Deductable,no_Roadside,no_Extra,4
202,52,0,122160,2013,1mill_Collision,300_Deductable,no_Roadside,no_Extra,8
202,52,0,122160,2013,1mill_Collision,500_Deductable,yes_Roadside,no_Extra,4
202,52,0,122160,2013,2mill_Collision,500_Deductable,no_Roadside,no_Extra,6
